pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_L–ACA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.1354671899864314,0.8936905870071571,0.35085342210658227,0.0692120205215951,11,0.33906119934644896,0.05279343384353959,11,0.0967333671971287,0.6660617193558114,0.9426465723144747,False,False
A1_L–ACA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,55.0,0.7426659029196823,0.44262056015660806,0.04299551940362108,11,0.4357005233579971,0.02660759479096509,11,0.009934685104502355,0.4304891484754594,0.882578774845047,False,False
A1_L–ACA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.8609810841552079,0.3998522887288358,0.5218514727794646,0.01057932778240477,11,0.5100873789226538,0.00864705484084159,11,0.7438856127859803,0.9922428303214184,0.6780178699751709,False,False
A1_L–ACA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,87.0,0.0877681118303241,0.5121691420911603,0.03772754101235639,11,0.4420887387219462,0.02847019947357735,11,0.7293864470293301,0.00011355374376650698,0.9878515391279474,False,False
A1_L–ACA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,84.0,0.13096810379821186,0.4797913693947918,0.06442639223016446,11,0.3494763558639681,0.05186051940019651,11,0.49786249673701355,0.005402052028659503,0.9878515391279474,False,False
A1_L–ACA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.922417854422115,0.07118030934519642,0.42854501108023296,0.06915257275488347,11,0.26938392106152204,0.04552428240866013,11,0.9732657501704132,0.4341902121518917,0.9878515391279474,False,False
A1_L–ACA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,81.0,0.18908180596451618,0.4687084364110813,0.036751972715937636,11,0.418277348413098,0.02692307050777931,11,0.02742363147830467,0.8650190284685203,0.9878515391279474,False,False
A1_L–ACA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.0182183633368933,0.3215863631707912,0.507055435508401,0.005148565435398241,11,0.4983983629766903,0.006766039022620987,11,0.5563866005373541,0.24171071025452645,0.9878515391279474,False,False
A1_L–AI_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.8672591576364305,0.39615265587490445,0.45676790616132706,0.0388229099466725,11,0.407106916959609,0.042091776974700366,11,0.23123475366389898,0.3576236447936941,0.8686960116789854,False,False
A1_L–AI_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.6575001939760754,0.5188840936174172,0.3776154706325381,0.061037410917688294,11,0.3271918421260277,0.046430337629045096,11,0.06831338205344419,0.49701922672083937,0.8686960116789854,False,False
